,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
1790,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110284,110284,11028400,2756802733,2390389123,2091154556,2697871276
1791,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120174,120174,12017400,2996377205,2754223450,2543766888,2971884042
1792,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130225,130225,13022500,3251145175,2814813434,2453510227,3180681096
1793,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139931,139931,13993100,3504223530,3291666396,3095072427,3487697599
1794,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149974,149974,14997400,3757487481,3576722008,3413333842,3746466725
1795,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160104,160104,16010400,3996035865,3678316670,3395708640,3964537677
1796,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169858,169858,16985800,4239618688,4056272866,3894263784,4229742692
1797,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179894,179894,17989400,4498949239,4043442487,3647595224,4442537075
1798,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189527,189527,18952700,4727426505,4703141156,4691383101,4727269542
1799,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199903,199903,19990300,4991614700,4805904155,4641735676,4983082777
1800,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10035,10035,1003500,252479547.8,232000937.6,222381638.6,250262086.7
1801,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20027,20027,2002700,500424682.8,453307377.6,416345829.6,494369456.8
1802,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30075,30075,3007500,750626631.9,606038964.9,497680790.7,716772481.8
1803,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39862,39862,3986200,997524766.9,693475785.1,494959045.4,888684289.4
1804,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50206,50206,5020600,1253189793,1253189493,1253189180,1253189785
1805,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60090,60090,6009000,1499199937,1429067067,1369241501,1494784835
1806,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70164,70164,7016400,1750160663,1487912689,1279325590,1702719990
1807,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79964,79964,7996400,2002093927,1799248279,1627812627,1976933245
1808,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90102,90102,9010200,2252383552,1934315013,1673787232,2197300904
1809,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99827,99827,9982700,2489727736,1971108510,1592078751,2364229531
1810,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110110,110110,11011000,2747879335,2632066818,2530887374,2741621050
1811,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119953,119953,11995300,3004824141,2707981585,2455399567,2969163135
1812,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129815,129815,12981500,3244249912,2900977047,2602571581,3199266166
1813,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140157,140157,14015700,3502028372,3224613850,2976911520,3474655800
1814,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149878,149878,14987800,3746966364,3575760204,3421815412,3737101412
1815,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160008,160008,16000800,3998281746,3533828234,3139683987,3932811992
1816,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170179,170179,17017900,4257564971,3935250691,3651807894,4227799127
1817,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180401,180401,18040100,4502265025,4234993150,3990921521,4482144013
1818,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189991,189991,18999100,4751881119,4655804006,4566622609,4749294397
1819,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200116,200116,20011600,5002728186,4188726123,3537227954,4843932784
1820,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9981,9981,998100,248693974.5,223544148.2,208823014.7,245222163.1
1821,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20079,20079,2007900,501644938.1,429725006.5,373297870.9,488176097.1
1822,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29927,29927,2992700,749720150.6,678665537.8,623590066.3,741345219.7
1823,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39941,39941,3994100,1001939030,900619570.4,815758820.7,988627259.8
1824,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49794,49794,4979400,1246673069,1078698320,944052104,1218967150
1825,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59859,59859,5985900,1494311652,1255917126,1066643500,1448130825
1826,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70257,70257,7025700,1753386219,1380730698,1104326728,1659447420
1827,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79794,79794,7979400,1992257696,1832932948,1693179546,1976021528
1828,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89685,89685,8968500,2242205319,2187470006,2143646958,2240468846
1829,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99924,99924,9992400,2499759594,2284470421,2100004704,2476906445
1830,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109805,109805,10980500,2752548513,2647488855,2554249691,2747422850
1831,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119881,119881,11988100,2993435722,2850639777,2721195830,2984792501
1832,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129966,129966,12996600,3249787439,3249253029,3249112420,3249784101
1833,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140371,140371,14037100,3504512937,3213244368,2954323578,3474242375
1834,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149801,149801,14980100,3746788828,3415554152,3126118564,3710481032
1835,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159994,159994,15999400,3998873423,3821894821,3654415066,3988563000
1836,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169812,169812,16981200,4246967662,4019419627,3809703778,4231419305
1837,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179863,179863,17986300,4498414590,4029737893,3634185250,4439707897
1838,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189954,189954,18995400,4745979874,4192690574,3727933977,4667779489
1839,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200344,200344,20034400,5005210538,4827206326,4663672850,4997202687
1840,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10107,10107,1010700,253375821.3,148687731.1,90143888.72,201440975.8
1841,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20031,20031,2003100,498139990.2,318884187.8,214268815.1,423274208.1
1842,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30013,30013,3001300,746590944,702551895.6,669414047,743151217.1
1843,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39876,39876,3987600,997954946.3,882056013.6,781095169.6,980261743.5
1844,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49995,49995,4999500,1253421939,1174659184,1108378481,1247064519
1845,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60003,60003,6000300,1500952344,1426817245,1364150154,1496268056
1846,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70058,70058,7005800,1752457208,1542260676,1364877478,1720851517
1847,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79996,79996,7999600,2000651619,1853372470,1725731554,1987038362
1848,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90012,90012,9001200,2254520228,1972235617,1737010697,2211324625
1849,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99770,99770,9977000,2494415352,2228096563,2002081179,2459370707
1850,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110094,110094,11009400,2753669628,2558394588,2385277955,2736131872
1851,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120095,120095,12009500,3009011938,2675443684,2393181912,2964140981
1852,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130023,130023,13002300,3242910317,2928161954,2652630290,3204795916
1853,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140075,140075,14007500,3501792945,2942536673,2497972986,3395098946
1854,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150079,150079,15007900,3752122522,3555478675,3374806459,3738845620
1855,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159794,159794,15979400,3993124404,3934235734,3884702890,3991975312
1856,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169996,169996,16999600,4245079841,4191082418,4141691110,4244091590
1857,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179690,179690,17969000,4490762198,4403607481,4323632217,4488523057
1858,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189853,189853,18985300,4740745731,4634781688,4539724921,4737686018
1859,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199940,199940,19994000,4995462481,4549874203,4166347751,4947107717
1860,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10000,10000,1000000,249914475.6,225252652.9,208142010.9,246224049.4
1861,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19984,19984,1998400,499936348.3,498507162.1,498571440.9,499894350
1862,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29982,29982,2998200,748461114.5,608796428.1,504988056.4,717120633.7
1863,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39997,39997,3999700,998049144.5,783090757,623383757.1,942034374.5
1864,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49938,49938,4993800,1247614067,1117703493,1006852803,1230506612
1865,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60039,60039,6003900,1502640165,1329960242,1191644705,1478599869
1866,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70146,70146,7014600,1752984507,1512457393,1313825762,1712790937
1867,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80313,80313,8031300,2009314573,1984712367,1971189065,2008916426
1868,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89718,89718,8971800,2242939668,2172357730,2108693449,2239873238
1869,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99865,99865,9986500,2505711557,2423348329,2352584446,2502270544
1870,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110083,110083,11008300,2753937544,2511832642,2300371493,2727670861
1871,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120215,120215,12021500,3004127579,2521384293,2136959956,2911484161
1872,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130122,130122,13012200,3255668840,3170219867,3093385750,3252712163
1873,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139974,139974,13997400,3504151259,3490505290,3482394868,3504047630
1874,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150155,150155,15015500,3750001633,3569046730,3407194578,3739159561
1875,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159832,159832,15983200,3990679677,3977405340,3975334496,3990619789
1876,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170090,170090,17009000,4260710493,4006377912,3777758566,4241740259
1877,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180251,180251,18025100,4509223207,4327248938,4160782868,4499898028
1878,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190127,190127,19012700,4752828421,4357081957,4011179892,4712858781
1879,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199936,199936,19993600,5007810289,4936024307,4875923864,5006499580
1880,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9990,9990,999000,250886447.3,203199205.8,168954640.4,238985648.5
1881,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19995,19995,1999500,500094746.3,248735348.1,136315557.8,360335719.9
1882,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30029,30029,3002900,750512322.3,563804234.7,429313045.9,693471384.9
1883,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40136,40136,4013600,1004395984,860632290,744481741.6,978714284.7
1884,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49855,49855,4985500,1246182872,1129097620,1031009674,1232311509
1885,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59995,59995,5999500,1500117552,1287534580,1113123819,1462849698
1886,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69824,69824,6982400,1746790378,1742729811,1742556049,1746750792
1887,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80240,80240,8024000,2008226986,1865733524,1745174660,1995707394
1888,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89976,89976,8997600,2250145227,2085296757,1938444749,2234880096
1889,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99779,99779,9977900,2494527580,2166936553,1905460104,2443453601
1890,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109763,109763,10976300,2741049627,2587587545,2444359522,2729821197
1891,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120086,120086,12008600,3000999620,2806363382,2623416384,2984484265
1892,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130043,130043,13004300,3247738090,3086585588,2936104613,3237362343
1893,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139787,139787,13978700,3497259080,2977783570,2552471152,3404044995
1894,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149906,149906,14990600,3744453441,3467404088,3223595184,3719104789
1895,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159866,159866,15986600,3999871442,3885595352,3788974098,3995800673
1896,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170188,170188,17018800,4257151970,4083238647,3931380574,4248425323
1897,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180222,180222,18022200,4509610069,3933708003,3449718973,4420011548
1898,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190259,190259,19025900,4757586605,4754266224,4753976439,4757575149
1899,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200254,200254,20025400,5009427526,4761463398,4527611897,4993666113
1900,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9978,9978,997800,249451490.2,249235003.4,249237140,249438918.6
